Fecha,Medicamento,Consumo Histórico,Inventario Actual,Brote Enfermedad (0/1),Nivel de Ingresos (Bajo/Medio/Alto),Desabastecimiento (0/1)
2022-08-06,Paracetamol,336,454,0,Medio,0
2021-12-13,Salbutamol,311,602,0,Bajo,0
2022-02-24,Simvastatina,440,722,0,Alto,0
2021-10-13,Amoxicilina,462,442,0,Alto,0
2021-08-06,Loratadina,355,306,0,Alto,0
2023-01-28,Ibuprofeno,214,939,0,Medio,0
2022-11-30,Simvastatina,283,136,0,Medio,0
2024-01-22,Paracetamol,476,595,0,Bajo,0
2022-01-17,Salbutamol,496,538,0,Alto,0
2021-12-20,Paracetamol,353,311,0,Bajo,0
2021-09-24,Amoxicilina,81,880,0,Medio,0
2021-09-26,Salbutamol,427,214,0,Bajo,0
2023-08-04,Losartan,126,982,0,Bajo,0
2023-07-28,Loratadina,195,438,0,Bajo,0
2023-06-02,Salbutamol,173,426,0,Bajo,0
2022-08-18,Amoxicilina,371,739,0,Bajo,0
2022-08-15,Losartan,246,829,0,Alto,0
2022-06-30,Paracetamol,453,807,0,Medio,0
2022-01-14,Omeprazol,259,117,0,Medio,0
2021-04-11,Loratadina,64,535,1,Medio,0
2023-01-15,Aspirina,251,750,0,Medio,0
2021-04-08,Ibuprofeno,56,956,0,Alto,0
2024-02-23,Losartan,462,528,1,Medio,0
2022-02-25,Salbutamol,122,369,0,Bajo,0
2022-09-12,Salbutamol,426,102,0,Alto,0
2024-03-03,Simvastatina,373,489,0,Alto,0
2021-05-03,Salbutamol,171,124,0,Medio,0
2021-10-22,Metformina,231,330,0,Medio,1
2023-02-16,Loratadina,160,777,0,Alto,0
2022-01-20,Ibuprofeno,189,410,0,Medio,0
2023-09-17,Omeprazol,274,715,0,Medio,0
2022-03-31,Loratadina,226,895,0,Medio,0
2021-08-24,Omeprazol,329,997,0,Bajo,0
2021-04-03,Amoxicilina,313,118,0,Alto,0
2022-05-16,Loratadina,419,404,0,Bajo,0
2022-03-25,Omeprazol,108,523,0,Medio,0
2022-03-22,Metformina,464,945,0,Medio,0
2022-04-11,Omeprazol,219,409,0,Medio,0
2023-10-05,Ibuprofeno,165,481,1,Medio,0
2023-07-08,Losartan,389,444,0,Medio,0
2022-02-03,Omeprazol,258,984,0,Alto,0
2021-04-08,Paracetamol,259,996,0,Medio,0
2021-10-04,Omeprazol,425,259,0,Alto,0
2022-06-30,Ibuprofeno,313,673,0,Medio,0
2023-01-14,Metformina,345,305,1,Alto,0
2022-07-02,Loratadina,228,367,0,Medio,0
2023-05-21,Aspirina,325,297,0,Bajo,0
2024-04-27,Aspirina,58,878,0,Medio,0
2023-05-25,Losartan,85,781,0,Medio,0
2022-11-13,Amoxicilina,205,693,0,Bajo,0
2024-08-27,Ibuprofeno,490,173,1,Alto,0
2023-06-17,Ibuprofeno,220,418,0,Alto,0
2022-09-10,Metformina,90,318,0,Bajo,0
2022-01-13,Loratadina,55,956,1,Medio,0
2021-11-06,Omeprazol,242,475,0,Alto,0
2021-10-24,Metformina,269,515,0,Bajo,0
2023-10-16,Paracetamol,389,466,0,Bajo,1
2021-02-17,Amoxicilina,107,591,0,Bajo,0
2023-05-14,Losartan,477,296,0,Bajo,0
2021-01-11,Losartan,139,444,0,Medio,0
2021-04-19,Aspirina,426,139,0,Alto,0
2023-10-11,Loratadina,188,708,0,Alto,0
2022-03-08,Aspirina,406,388,0,Medio,0
2023-03-02,Paracetamol,330,734,0,Bajo,0
2021-07-15,Omeprazol,411,472,0,Bajo,0
2021-03-15,Loratadina,378,953,0,Alto,0
2022-02-06,Salbutamol,56,914,0,Alto,0
2022-10-02,Paracetamol,120,317,0,Medio,0
2023-08-29,Paracetamol,286,889,0,Bajo,0
2024-01-28,Simvastatina,235,704,0,Bajo,0
2024-02-24,Loratadina,148,789,0,Alto,0
2021-03-05,Salbutamol,265,226,0,Medio,0
2021-07-17,Ibuprofeno,88,845,0,Medio,0
2021-09-25,Salbutamol,95,170,0,Medio,0
2021-10-09,Losartan,194,307,0,Medio,0
2022-07-06,Metformina,323,467,0,Medio,0
2023-07-13,Amoxicilina,277,112,1,Bajo,0
2024-05-09,Loratadina,361,625,0,Medio,0
2022-09-21,Ibuprofeno,329,745,0,Bajo,0
2023-04-06,Ibuprofeno,145,711,0,Alto,0
2021-07-21,Aspirina,159,365,0,Alto,0
2021-08-16,Loratadina,250,749,1,Alto,0
2023-12-26,Salbutamol,56,907,0,Alto,0
2022-06-28,Salbutamol,125,956,0,Alto,0
2023-02-21,Ibuprofeno,442,852,0,Medio,0
2023-01-24,Salbutamol,322,756,0,Bajo,0
2023-06-30,Aspirina,132,359,0,Medio,0
2021-12-14,Paracetamol,392,643,1,Medio,0
2023-08-30,Simvastatina,127,798,0,Alto,0
2023-10-18,Metformina,122,347,0,Alto,0
2022-07-04,Losartan,177,983,0,Alto,0
2022-12-25,Paracetamol,255,759,0,Medio,0
2023-10-09,Simvastatina,354,602,1,Medio,0
2024-05-09,Ibuprofeno,491,742,1,Bajo,0
2024-08-19,Losartan,247,249,0,Bajo,0
2022-05-12,Loratadina,231,377,0,Medio,0
2024-03-11,Loratadina,132,967,0,Bajo,0
2023-03-01,Ibuprofeno,225,833,0,Medio,0
2021-12-07,Ibuprofeno,462,249,1,Medio,0
2021-07-14,Aspirina,241,290,0,Bajo,0
2021-12-31,Aspirina,468,120,0,Medio,0
2023-08-10,Omeprazol,70,924,0,Alto,0
2022-08-08,Omeprazol,358,130,0,Alto,0
2021-08-15,Loratadina,308,320,0,Bajo,0
2021-11-29,Metformina,208,200,0,Alto,0
2024-01-10,Metformina,52,323,0,Bajo,0
2022-12-02,Losartan,358,951,0,Alto,0
2023-09-08,Simvastatina,335,692,0,Bajo,0
2022-01-05,Loratadina,481,196,0,Medio,1
2021-12-22,Aspirina,283,422,0,Medio,0
2021-10-02,Simvastatina,363,648,0,Bajo,0
2022-04-22,Metformina,213,198,0,Medio,0
2022-01-07,Losartan,274,389,0,Bajo,0
2022-10-08,Simvastatina,338,122,0,Alto,0
2024-08-25,Losartan,192,465,0,Medio,0
2024-05-16,Amoxicilina,237,673,0,Alto,0
2024-06-20,Metformina,338,337,0,Alto,0
2024-05-18,Salbutamol,167,147,0,Medio,0
2023-02-27,Metformina,149,316,0,Medio,0
2023-06-24,Salbutamol,61,965,0,Alto,0
2022-04-09,Loratadina,339,324,0,Medio,0
2023-11-08,Amoxicilina,240,563,0,Alto,0
2021-10-25,Loratadina,477,466,0,Alto,0
2022-10-30,Ibuprofeno,159,165,0,Bajo,0
2024-08-27,Ibuprofeno,136,799,0,Alto,0
2023-10-13,Paracetamol,183,755,0,Medio,0
2023-06-21,Ibuprofeno,408,312,0,Medio,0
2021-01-21,Ibuprofeno,272,141,0,Medio,0
2023-09-29,Salbutamol,147,749,0,Alto,1
2022-11-08,Omeprazol,380,725,0,Alto,0
2023-12-29,Simvastatina,90,196,0,Alto,0
2022-12-20,Ibuprofeno,135,503,0,Alto,0
2022-12-23,Simvastatina,381,121,0,Alto,0
2024-05-29,Losartan,291,511,0,Medio,0
2022-03-25,Salbutamol,286,406,0,Bajo,0
2021-07-07,Aspirina,375,186,0,Medio,0
2022-03-04,Metformina,115,165,0,Bajo,0
2024-07-29,Loratadina,392,372,0,Medio,0
2021-03-03,Salbutamol,115,337,0,Bajo,1
2022-02-18,Amoxicilina,421,247,0,Medio,0
2021-05-27,Simvastatina,290,530,0,Medio,0
2022-07-30,Amoxicilina,138,898,0,Alto,0
2023-03-22,Amoxicilina,259,540,0,Alto,0
2022-07-20,Amoxicilina,194,825,0,Alto,0
2023-06-28,Losartan,264,793,0,Alto,0
2023-05-14,Metformina,434,330,0,Alto,0
2021-12-05,Salbutamol,462,289,1,Medio,0
2021-09-02,Ibuprofeno,430,721,0,Alto,0
2024-08-01,Simvastatina,188,781,0,Medio,0
2022-12-22,Paracetamol,255,168,0,Medio,0
2022-01-28,Omeprazol,450,389,0,Alto,0
2022-06-13,Omeprazol,193,558,0,Bajo,0
2022-12-22,Paracetamol,330,213,0,Bajo,0
2021-03-29,Loratadina,278,849,0,Alto,0
2023-01-29,Aspirina,85,819,0,Bajo,0
2024-02-04,Omeprazol,139,395,0,Medio,0
2023-10-28,Aspirina,365,217,1,Medio,0
2023-01-08,Ibuprofeno,499,129,0,Medio,0
2021-02-03,Paracetamol,111,935,0,Medio,0
2021-02-04,Metformina,495,995,0,Bajo,0
2021-04-22,Loratadina,184,665,0,Medio,0
2022-11-01,Salbutamol,443,541,0,Medio,0
2022-04-03,Simvastatina,259,735,1,Medio,0
2022-08-14,Salbutamol,178,527,0,Medio,0
2022-01-07,Ibuprofeno,498,233,0,Alto,0
2021-01-29,Omeprazol,189,322,0,Bajo,0
2022-05-10,Omeprazol,351,737,0,Medio,1
2023-10-23,Loratadina,131,624,0,Alto,0
2021-06-01,Paracetamol,239,340,0,Medio,0
2022-10-07,Simvastatina,391,950,0,Medio,0
2022-07-30,Salbutamol,322,751,0,Alto,0
2022-05-06,Ibuprofeno,344,924,0,Bajo,0
2021-11-08,Paracetamol,126,735,0,Bajo,0
2024-04-15,Simvastatina,331,513,0,Bajo,0
2022-09-26,Ibuprofeno,405,326,0,Medio,0
2022-06-01,Salbutamol,246,486,0,Alto,0
2023-11-02,Losartan,425,414,0,Bajo,0
2021-10-04,Metformina,228,110,0,Alto,1
2021-06-08,Paracetamol,137,223,0,Bajo,0
2024-03-28,Ibuprofeno,475,940,0,Bajo,0
2022-02-05,Metformina,292,570,0,Bajo,0
2023-06-18,Ibuprofeno,424,806,0,Bajo,0
2021-05-20,Losartan,261,325,0,Medio,0
2021-09-28,Loratadina,133,264,0,Alto,0
2023-03-30,Amoxicilina,54,269,0,Alto,0
2022-08-17,Ibuprofeno,418,551,0,Bajo,0
2023-09-26,Paracetamol,75,773,1,Bajo,0
2023-04-25,Amoxicilina,453,397,1,Alto,0
2022-01-19,Amoxicilina,481,725,0,Bajo,0
2021-12-16,Ibuprofeno,277,539,0,Bajo,0
2021-11-08,Aspirina,73,303,0,Medio,0
2023-08-28,Amoxicilina,185,159,0,Alto,0
2022-10-08,Aspirina,187,331,0,Alto,0
2021-02-08,Amoxicilina,415,446,0,Alto,0
2022-01-21,Loratadina,268,639,0,Alto,0
2024-04-25,Amoxicilina,217,219,0,Medio,0
2021-05-08,Paracetamol,451,445,0,Medio,0
2024-01-22,Loratadina,81,147,0,Alto,0
2022-01-19,Paracetamol,152,461,0,Alto,0
2022-12-02,Omeprazol,273,638,0,Medio,0
2023-03-28,Paracetamol,322,511,0,Bajo,0
2022-09-11,Simvastatina,266,577,0,Alto,0
2024-06-15,Loratadina,315,136,0,Alto,0
2021-06-01,Loratadina,260,100,0,Medio,0
2023-06-06,Amoxicilina,227,450,0,Bajo,0
2021-05-09,Omeprazol,359,784,0,Medio,0
2021-11-09,Salbutamol,134,630,1,Bajo,0
2024-06-29,Amoxicilina,154,234,0,Medio,0
2022-08-16,Ibuprofeno,312,493,1,Alto,0
2023-04-11,Metformina,484,386,0,Alto,0
2024-07-11,Paracetamol,192,494,0,Medio,0
2022-03-24,Amoxicilina,125,183,0,Alto,0
2023-06-06,Loratadina,458,991,0,Medio,0
2024-03-18,Ibuprofeno,118,482,0,Medio,0
2021-10-03,Ibuprofeno,441,909,0,Alto,0
2023-09-29,Omeprazol,391,695,0,Alto,1
2021-04-01,Metformina,351,851,0,Alto,0
2023-12-18,Losartan,338,308,0,Alto,0
2022-11-01,Metformina,84,352,0,Alto,0
2022-12-12,Metformina,53,932,0,Medio,0
2023-02-22,Metformina,477,759,0,Medio,0
2022-03-21,Salbutamol,477,842,0,Alto,0
2023-09-19,Metformina,303,849,0,Medio,0
2021-03-07,Simvastatina,98,765,0,Alto,0
2021-07-28,Aspirina,411,203,0,Alto,0
2024-06-11,Loratadina,406,499,0,Bajo,0
2024-03-30,Ibuprofeno,474,610,0,Medio,0
2024-02-20,Ibuprofeno,208,388,0,Alto,0
2022-03-25,Salbutamol,185,300,0,Alto,0
2024-05-31,Loratadina,249,192,0,Bajo,1
2022-03-02,Paracetamol,136,702,1,Medio,0
2021-06-02,Salbutamol,183,349,1,Bajo,1
2021-03-08,Amoxicilina,475,555,0,Alto,0
2021-07-22,Amoxicilina,339,804,0,Alto,0
2021-09-30,Ibuprofeno,220,990,0,Bajo,0
2023-01-13,Amoxicilina,97,604,0,Alto,0
2021-09-29,Salbutamol,385,746,0,Bajo,0
2021-10-23,Salbutamol,357,413,0,Alto,1
2021-06-08,Loratadina,228,377,0,Medio,0
2023-09-03,Simvastatina,198,500,0,Medio,0
2024-06-04,Aspirina,203,655,0,Alto,0
2024-08-11,Metformina,433,820,0,Medio,1
2024-07-04,Metformina,432,823,0,Bajo,0
2022-03-27,Metformina,474,395,0,Medio,0
2021-11-15,Paracetamol,163,375,0,Medio,0
2022-06-23,Loratadina,326,219,0,Bajo,0
2021-06-29,Losartan,67,759,0,Bajo,0
2021-10-19,Amoxicilina,481,930,0,Bajo,0
2022-09-23,Simvastatina,263,189,0,Alto,0
2024-05-15,Omeprazol,468,784,0,Alto,0
2023-12-12,Losartan,59,434,0,Bajo,0
2021-11-13,Aspirina,445,643,0,Medio,0
2021-02-06,Omeprazol,82,960,0,Bajo,0
2024-03-29,Paracetamol,378,926,0,Medio,0
2021-03-17,Paracetamol,314,965,1,Medio,0
2023-07-31,Metformina,430,505,0,Alto,0
2022-02-14,Loratadina,199,386,0,Alto,0
2022-05-03,Loratadina,443,311,0,Medio,0
2021-08-14,Metformina,275,888,0,Alto,0
2023-02-09,Paracetamol,338,652,0,Bajo,0
2022-02-08,Loratadina,321,107,0,Medio,0
2021-09-12,Simvastatina,470,868,0,Medio,0
2024-08-25,Metformina,130,773,0,Bajo,0
2021-08-07,Paracetamol,246,175,0,Alto,0
2024-06-29,Losartan,184,652,0,Medio,0
2021-12-08,Metformina,380,115,0,Alto,0
2022-07-20,Metformina,373,857,0,Medio,0
2021-08-05,Loratadina,365,736,0,Medio,0
2021-09-09,Loratadina,108,550,0,Alto,1
2021-10-10,Aspirina,58,594,0,Bajo,0
2021-04-01,Simvastatina,208,272,0,Medio,0
2023-06-26,Paracetamol,247,583,0,Medio,0
2021-06-10,Aspirina,478,333,0,Medio,0
2023-10-21,Omeprazol,274,134,0,Bajo,0
2024-02-04,Losartan,53,383,0,Alto,0
2021-08-21,Paracetamol,471,772,0,Alto,0
2023-05-24,Loratadina,325,956,1,Medio,0
2024-06-07,Losartan,205,386,0,Alto,0
2023-08-20,Ibuprofeno,482,672,0,Medio,0
2021-05-15,Omeprazol,448,216,0,Alto,0
2022-05-14,Paracetamol,414,157,0,Alto,0
2023-06-12,Metformina,481,310,0,Bajo,0
2022-08-10,Ibuprofeno,225,792,0,Alto,0
2021-09-08,Metformina,89,311,0,Alto,0
2023-09-29,Salbutamol,299,221,0,Alto,0
2023-04-02,Losartan,171,112,0,Medio,0
2021-02-22,Paracetamol,342,298,0,Medio,0
2023-04-25,Paracetamol,351,240,0,Bajo,0
2023-12-28,Loratadina,327,603,0,Alto,0
2023-01-12,Metformina,404,959,0,Alto,0
2022-06-01,Aspirina,244,496,0,Alto,0
2022-12-09,Losartan,396,832,0,Medio,0
2024-04-06,Metformina,334,159,0,Medio,0
2021-01-24,Loratadina,199,149,0,Medio,0
2021-10-12,Aspirina,225,958,0,Alto,0
2022-09-19,Ibuprofeno,91,466,0,Bajo,0
2021-05-12,Losartan,300,780,0,Bajo,0
2021-10-11,Amoxicilina,404,177,0,Bajo,0
2021-06-05,Aspirina,366,329,0,Medio,0
2022-11-08,Metformina,406,840,1,Alto,0
2022-11-16,Simvastatina,421,286,0,Alto,0
2023-09-19,Omeprazol,443,680,0,Medio,0
2023-06-20,Ibuprofeno,296,795,0,Bajo,0
2024-02-03,Amoxicilina,311,514,1,Alto,0
2023-09-26,Paracetamol,478,628,0,Bajo,1
2021-07-02,Aspirina,395,940,0,Alto,0
2021-02-19,Amoxicilina,146,201,0,Alto,0
2023-10-02,Aspirina,450,728,0,Medio,0
2023-05-20,Salbutamol,435,472,0,Medio,0
2024-04-10,Loratadina,331,447,0,Medio,0
2023-09-22,Ibuprofeno,388,114,0,Alto,0
2021-10-06,Aspirina,471,345,0,Bajo,1
2021-04-20,Loratadina,432,581,0,Bajo,0
2022-01-18,Metformina,170,716,0,Bajo,0
2022-06-17,Ibuprofeno,131,393,0,Medio,0
2021-09-14,Loratadina,357,881,0,Bajo,0
2023-08-08,Simvastatina,217,908,0,Bajo,0
2023-11-07,Metformina,132,853,0,Alto,0
2023-03-04,Paracetamol,116,587,0,Medio,1
2021-05-13,Metformina,172,866,0,Alto,0
2022-06-27,Paracetamol,348,776,0,Bajo,0
2023-04-24,Omeprazol,486,736,0,Bajo,0
2023-04-07,Loratadina,183,428,0,Alto,0
2024-01-30,Losartan,445,277,0,Medio,0
2021-04-09,Ibuprofeno,245,307,0,Medio,0
2022-04-15,Aspirina,472,295,0,Alto,0
2022-04-16,Simvastatina,487,373,1,Bajo,0
2022-12-31,Metformina,199,542,0,Medio,0
2024-04-07,Metformina,272,220,0,Bajo,0
2023-08-12,Metformina,423,743,0,Alto,1
2021-09-19,Salbutamol,105,648,1,Medio,0
2021-05-21,Ibuprofeno,284,946,0,Alto,0
2023-08-20,Loratadina,97,298,0,Medio,1
2023-12-31,Omeprazol,439,451,0,Alto,0
2022-07-16,Loratadina,231,767,0,Bajo,0
2021-03-06,Metformina,261,611,0,Bajo,0
2023-02-17,Paracetamol,463,285,0,Bajo,0
2023-12-29,Amoxicilina,365,891,0,Alto,0
2024-07-27,Amoxicilina,341,913,0,Alto,0
2023-10-17,Omeprazol,437,162,0,Alto,0
2022-10-23,Amoxicilina,214,538,0,Alto,0
2021-01-10,Paracetamol,102,721,0,Alto,0
2022-11-03,Loratadina,95,613,0,Medio,0
2022-01-16,Paracetamol,443,126,1,Bajo,0
2024-08-31,Aspirina,237,495,1,Bajo,0
2021-10-28,Aspirina,67,159,0,Alto,0
2023-11-04,Loratadina,245,247,0,Bajo,0
2024-04-20,Loratadina,451,775,0,Bajo,0
2022-04-14,Omeprazol,205,928,0,Bajo,0
2023-11-25,Ibuprofeno,322,139,0,Bajo,0
2022-06-25,Aspirina,356,223,0,Bajo,0
2024-01-16,Omeprazol,290,943,0,Bajo,0
2023-06-29,Paracetamol,297,239,0,Bajo,0
2023-03-02,Ibuprofeno,466,619,0,Alto,0
2021-02-15,Paracetamol,290,751,1,Bajo,0
2022-10-29,Paracetamol,193,594,0,Medio,0
2021-10-23,Losartan,138,757,0,Medio,0
2023-12-11,Ibuprofeno,356,540,0,Alto,1
2023-07-24,Amoxicilina,250,224,0,Bajo,0
2022-12-21,Salbutamol,99,448,0,Bajo,0
2021-09-24,Ibuprofeno,369,993,0,Bajo,0
2022-05-02,Salbutamol,281,395,0,Alto,0
2022-01-14,Salbutamol,178,872,0,Alto,0
2022-12-26,Metformina,492,815,0,Bajo,0
2022-08-04,Metformina,267,971,0,Alto,0
2023-09-03,Ibuprofeno,174,358,0,Alto,0
2021-07-03,Salbutamol,374,821,0,Medio,0
2021-02-23,Paracetamol,441,917,0,Medio,0
2024-04-20,Metformina,230,633,0,Alto,0
2023-04-23,Losartan,235,996,0,Medio,0
2022-05-23,Metformina,158,890,0,Bajo,0
2024-06-22,Paracetamol,101,963,0,Alto,0
2022-12-29,Amoxicilina,190,496,0,Medio,0
2023-07-05,Losartan,236,408,1,Medio,0
2023-06-26,Ibuprofeno,486,321,0,Bajo,0
2022-06-15,Omeprazol,92,732,0,Medio,0
2022-03-08,Metformina,335,308,0,Medio,0
2021-05-08,Paracetamol,351,525,0,Medio,0
2021-10-04,Simvastatina,481,170,0,Medio,0
2022-04-06,Paracetamol,458,421,0,Medio,0
2023-07-07,Paracetamol,449,945,0,Bajo,0
2021-01-20,Amoxicilina,418,665,0,Medio,0
2023-07-18,Salbutamol,137,868,0,Medio,0
2023-10-24,Omeprazol,353,974,0,Bajo,0
2023-12-15,Paracetamol,465,269,0,Bajo,0
2022-07-12,Paracetamol,336,869,0,Medio,0
2023-10-04,Simvastatina,159,496,0,Bajo,1
2022-10-12,Paracetamol,454,869,0,Alto,0
2021-08-08,Simvastatina,384,946,0,Bajo,0
2022-07-18,Simvastatina,259,103,1,Medio,0
2022-12-31,Losartan,169,182,0,Bajo,1
2021-06-30,Metformina,490,974,0,Medio,0
2024-04-01,Aspirina,492,799,0,Medio,0
2022-02-07,Aspirina,416,238,0,Medio,0
2022-04-22,Metformina,362,248,0,Alto,0
2021-07-20,Simvastatina,483,100,0,Alto,0
2023-02-13,Ibuprofeno,474,962,0,Alto,0
2021-04-12,Loratadina,201,686,0,Medio,0
2023-05-10,Metformina,329,477,0,Alto,0
2023-02-25,Amoxicilina,436,931,0,Medio,0
2024-07-01,Ibuprofeno,146,902,0,Medio,0
2023-10-06,Amoxicilina,236,740,0,Alto,0
2021-10-29,Salbutamol,278,408,0,Medio,0
2021-08-04,Amoxicilina,359,352,0,Medio,0
2022-04-23,Salbutamol,120,837,0,Bajo,0
2024-05-27,Amoxicilina,140,119,0,Bajo,0
2023-06-11,Omeprazol,432,798,0,Medio,0
2024-03-15,Paracetamol,132,806,0,Bajo,0
2021-03-13,Simvastatina,165,624,0,Bajo,0
2024-08-24,Amoxicilina,100,929,0,Medio,0
2023-04-28,Ibuprofeno,166,343,0,Alto,0
2021-12-06,Metformina,415,205,0,Alto,0
2022-02-28,Metformina,411,706,0,Medio,0
2022-06-25,Salbutamol,103,380,0,Bajo,0
2023-02-22,Metformina,231,227,1,Bajo,0
2024-01-22,Omeprazol,416,535,0,Alto,0
2023-03-24,Aspirina,286,611,0,Alto,0
2024-03-20,Losartan,399,509,0,Alto,0
2021-05-13,Aspirina,422,892,0,Medio,0
2022-06-11,Simvastatina,438,492,0,Medio,0
2023-07-09,Omeprazol,497,559,0,Medio,0
2021-09-04,Omeprazol,185,146,0,Alto,0
2022-04-05,Simvastatina,479,759,1,Alto,0
2021-04-29,Paracetamol,62,320,0,Medio,0
2024-06-09,Metformina,230,900,1,Alto,0
2022-02-07,Aspirina,75,853,0,Medio,0
2021-07-18,Simvastatina,350,684,0,Medio,0
2021-12-23,Losartan,413,655,0,Alto,1
2023-01-04,Salbutamol,244,838,0,Bajo,0
2023-04-16,Ibuprofeno,66,638,0,Bajo,0
2022-10-13,Amoxicilina,120,974,1,Bajo,0
2024-05-03,Salbutamol,418,358,0,Bajo,0
2024-07-07,Amoxicilina,209,722,0,Alto,0
2021-11-30,Salbutamol,187,185,0,Bajo,0
2023-08-01,Aspirina,450,769,0,Medio,0
2024-04-29,Ibuprofeno,379,232,0,Alto,0
2023-12-06,Ibuprofeno,328,636,0,Bajo,0
2024-06-02,Salbutamol,256,492,0,Alto,0
2021-11-24,Losartan,227,843,0,Bajo,0
2023-07-27,Paracetamol,125,465,0,Alto,0
2021-03-18,Omeprazol,183,805,0,Bajo,0
2022-08-11,Aspirina,462,246,0,Alto,0
2021-10-27,Loratadina,444,288,1,Bajo,0
2022-04-10,Omeprazol,85,186,0,Alto,0
2021-01-19,Omeprazol,77,558,0,Bajo,0
2024-01-22,Paracetamol,59,526,0,Bajo,0
2021-08-31,Amoxicilina,357,926,0,Bajo,0
2021-05-11,Ibuprofeno,267,204,0,Bajo,0
2022-10-12,Metformina,143,407,0,Bajo,0
2021-05-29,Loratadina,438,594,0,Alto,0
2022-07-16,Loratadina,72,610,0,Bajo,0
2021-07-11,Omeprazol,430,794,0,Alto,0
2024-01-19,Aspirina,220,951,0,Bajo,0
2024-07-11,Losartan,411,676,0,Alto,0
2022-11-25,Metformina,106,925,1,Bajo,0
2021-06-18,Loratadina,59,959,0,Medio,0
2022-06-19,Salbutamol,209,985,0,Alto,0
2021-02-05,Amoxicilina,380,223,0,Bajo,0
2023-02-26,Omeprazol,101,418,1,Bajo,0
2022-06-12,Aspirina,235,381,0,Bajo,0
2021-08-20,Salbutamol,157,194,0,Bajo,0
2021-09-11,Paracetamol,261,567,1,Medio,0
2022-10-04,Paracetamol,85,312,0,Medio,0
2024-05-10,Simvastatina,493,780,0,Alto,0
2024-02-22,Losartan,242,912,0,Alto,0
2021-06-14,Aspirina,85,363,1,Medio,0
2022-02-23,Simvastatina,404,559,0,Medio,0
2022-07-13,Aspirina,382,806,0,Bajo,0
2021-03-03,Losartan,211,887,1,Bajo,0
2021-09-21,Omeprazol,214,534,0,Medio,0
2024-06-30,Aspirina,78,115,0,Alto,0
2021-08-13,Ibuprofeno,263,418,0,Bajo,0
2024-06-04,Simvastatina,194,791,0,Bajo,0
2023-12-16,Omeprazol,313,213,0,Alto,0
2021-10-14,Amoxicilina,324,328,0,Alto,0
2022-09-20,Aspirina,199,931,0,Bajo,0
2022-04-13,Salbutamol,214,450,0,Medio,0
2021-08-01,Metformina,481,912,0,Alto,0
2023-08-22,Aspirina,390,617,0,Alto,0
2023-10-06,Paracetamol,404,679,0,Alto,0
2024-02-01,Loratadina,399,525,0,Medio,0
2021-04-18,Amoxicilina,350,954,0,Bajo,0
2023-01-27,Simvastatina,329,852,0,Alto,0
2023-08-30,Salbutamol,314,776,0,Medio,0
2021-10-10,Losartan,145,825,0,Alto,0
2022-12-20,Paracetamol,451,372,0,Medio,0
2021-11-27,Aspirina,355,470,0,Alto,0
2023-02-05,Paracetamol,471,807,0,Bajo,0
2021-12-16,Aspirina,446,894,0,Medio,0
2021-04-18,Paracetamol,133,852,1,Alto,0
2023-10-05,Losartan,288,880,0,Medio,0
2022-07-12,Losartan,300,193,0,Bajo,0
2022-05-03,Paracetamol,235,682,0,Alto,0
2022-12-16,Aspirina,164,628,0,Bajo,0
2021-07-17,Losartan,71,900,0,Alto,0
2022-08-05,Omeprazol,132,354,0,Alto,0
2023-06-27,Aspirina,470,696,0,Alto,0
2023-02-04,Amoxicilina,387,763,0,Bajo,0
2022-11-06,Ibuprofeno,143,544,0,Medio,0
2022-01-13,Metformina,468,457,0,Medio,0
2023-01-10,Amoxicilina,459,821,0,Alto,0
2023-03-05,Metformina,355,642,0,Alto,0
2021-03-21,Ibuprofeno,452,954,0,Bajo,0
2024-06-25,Aspirina,390,117,0,Bajo,0
2024-05-13,Omeprazol,472,853,1,Medio,0
2021-02-11,Loratadina,374,198,0,Alto,0
2022-03-15,Loratadina,240,861,0,Medio,0
2024-08-18,Omeprazol,290,778,0,Bajo,0
2023-01-17,Amoxicilina,468,413,0,Alto,0
2023-06-17,Paracetamol,233,589,0,Alto,0
2023-08-06,Loratadina,444,569,0,Alto,0
2022-02-01,Losartan,493,672,0,Alto,0
2022-07-20,Ibuprofeno,495,498,0,Medio,0
2021-10-12,Aspirina,297,204,0,Alto,0
2023-11-19,Ibuprofeno,177,679,0,Alto,0
2023-12-18,Ibuprofeno,156,103,0,Alto,0
2021-10-05,Simvastatina,238,390,0,Medio,0
2024-02-28,Aspirina,143,617,1,Alto,0
2021-12-29,Simvastatina,462,635,0,Bajo,0
2023-07-21,Ibuprofeno,89,285,0,Bajo,0
2023-05-07,Simvastatina,85,642,0,Bajo,0
2023-06-30,Omeprazol,97,117,1,Bajo,0
2023-10-06,Loratadina,308,962,0,Medio,0
2021-01-20,Paracetamol,342,473,0,Alto,0
2023-03-04,Aspirina,402,535,0,Bajo,0
2024-07-19,Paracetamol,366,666,0,Medio,0
2024-05-26,Loratadina,271,585,0,Bajo,0
2021-03-26,Paracetamol,436,150,0,Alto,0
2021-03-22,Salbutamol,365,627,0,Medio,0
2022-09-16,Paracetamol,148,389,1,Bajo,0
2021-11-25,Amoxicilina,393,620,0,Alto,0
2024-06-29,Salbutamol,104,838,0,Medio,0
2021-03-27,Metformina,125,906,0,Alto,1
2022-02-08,Paracetamol,208,195,0,Medio,0
